artists,genres,release_date,name,popularity,uri,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Norah Jones,"['contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",2016-10-07,Carry On,66,spotify:track:4ZFhVVawR0xMJ5dJFNxFRl,168106,0.547,0.216,10,-14.908,0.0343,0.924,0.214,0.109,0.358,79.941
Bruce Willmington & Co,['background jazz'],2023-05-12,Something about him,63,spotify:track:18L4SUEMJ0jJKmajWCCRP7,160111,0.421,0.0971,4,-21.319,0.0335,0.969,0.631,0.121,0.148,110.697
Magpie Jazz Trio,['background jazz'],2022-10-09,Love To Be Happy,62,spotify:track:3wMe1lySKxJeH9iMWXDqgx,195276,0.466,0.0718,6,-19.581,0.0336,0.922,0.916,0.11,0.214,105.252
Shierro,['lo-fi jazzhop'],2020-11-03,Quiet Storm,66,spotify:track:1QIsVlaCz3U5GfsEJE9O8L,124675,0.613,0.526,7,-9.243,0.031,0.669,0.933,0.168,0.108,154.082
Bobby Darin,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'vocal jazz']",2004-09-28,More - Remastered 2004,62,spotify:track:7gxW8hMXEUkc1G3m7z9vei,145933,0.498,0.484,5,-8.74,0.0315,0.481,0,0.243,0.691,152.498
Grayville Trio,['background jazz'],2023-02-17,Strangest Sea,62,spotify:track:1uptgSNdSsDIVsdynJEoCe,214983,0.22,0.188,5,-19.148,0.036,0.958,0.945,0.106,0.215,56.781
GRiZ,"['jamtronica', 'jazztronica', 'livetronica']",2022-02-04,Color Of Your Soul,56,spotify:track:4rhooL7Cj0YkvIC4wGL7Jo,202285,0.486,0.964,9,-3.615,0.0548,0.00147,0.0628,0.101,0.177,139.958
Tom Misch,"['indie soul', 'jazz pop']",2018-04-06,Movie,66,spotify:track:0kKrJbP4oATz98qQp2iXeC,357357,0.784,0.381,7,-11.446,0.0739,0.394,0.0158,0.268,0.185,122.026
Nujabes,"['chillhop', 'downtempo', 'instrumental hip hop', 'japanese chillhop', 'japanese old school hip hop', 'jazz rap']",2015-12-09,Luv (sic),63,spotify:track:6SNGzhVrisdq63Ndz58ovT,286320,0.906,0.677,1,-5.558,0.215,0.437,0.0272,0.652,0.869,93.016
Robohands,['indie jazz'],2021-01-15,Ikigai,62,spotify:track:562WsbcGbzCzvIoMWusiQ0,136013,0.671,0.452,7,-13.279,0.0303,0.414,0.458,0.133,0.394,91.962
Jon Batiste,['new orleans jazz'],2020-12-18,It's All Right,59,spotify:track:4gzwK4RdSK9M43vPY68J2Y,170186,0.552,0.45,7,-9.768,0.0522,0.585,3.22e-05,0.316,0.614,105.108
De La Soul,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap']",2004-10-05,Rock Co.Kane Flow (feat. MF Doom),62,spotify:track:6RBMpENxbx74lTdR5SBcaF,185266,0.733,0.67,10,-3.532,0.132,0.119,0,0.442,0.763,86.983
Pretty Lights,"['glitch hop', 'jazztronica', 'livetronica']",2013-12-10,One Day They'll Know (ODESZA Remix),54,spotify:track:4n6z0yh2ZpoGh0RNyGVu52,260571,0.465,0.714,11,-6.611,0.0317,0.00591,0.624,0.16,0.294,140.026
The Ebbing Tides,['background jazz'],2023-04-13,Love on a Lonely Street,62,spotify:track:4Ol91F33J7jGfPjRubHbEk,183688,0.401,0.111,11,-21.475,0.0338,0.868,0.376,0.117,0.186,145.12
Damu The Fudgemunk,"['chillhop', 'instrumental hip hop', 'jazz boom bap', 'jazz rap', 'underground hip hop']",2019-04-12,Coco Mango Diced (Boy Scout Mix),60,spotify:track:1p2IlA7UbxNYenX9uE72V9,109412,0.694,0.741,1,-3.635,0.093,0.0384,0.347,0.383,0.929,95.033
Michiel Borstlap,['dutch jazz'],2021-10-15,Water,60,spotify:track:0fHo89AiSS0X3ycHHKnIoU,152068,0.316,0.0617,5,-28.556,0.0496,0.995,0.93,0.116,0.19,70.132
Eu93ne,['lo-fi jazzhop'],2023-05-05,Photosynthesis,62,spotify:track:6q83Nvky8wjB1iQCCJ45nQ,126000,0.676,0.373,11,-13.177,0.103,0.607,0.896,0.109,0.847,80.006
GRiZ,"['jamtronica', 'jazztronica', 'livetronica']",2021-07-23,Vibe Check,55,spotify:track:3tCJOzicyEdN3CzbLvKVxZ,169600,0.736,0.945,0,-0.751,0.145,0.0176,0.00486,0.315,0.391,149.901
LaSalle Street Trio,['background jazz'],2022-12-30,The April Skies,61,spotify:track:7MTAzNGDR2oen6dmPKxI3C,213835,0.503,0.149,7,-18.103,0.0409,0.985,0.889,0.0818,0.173,115.739
Norah Jones,"['contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",2002-02-26,Seven Years,62,spotify:track:3oBsEd0mQKKge4HSSt5yV8,145413,0.592,0.193,7,-13.876,0.0334,0.955,0.00508,0.117,0.383,127.381
Robohands,['indie jazz'],2021-01-15,Leaves,60,spotify:track:7aFrMWov54kN7d8lSllHbY,194400,0.387,0.444,6,-14.301,0.0447,0.245,0.903,0.109,0.177,83.592
Nancy Wilson,['vocal jazz'],2004-01-01,I Wish You Love,64,spotify:track:7moJWeYfMTr7iWgSHvwF7Y,120133,0.659,0.248,10,-11.169,0.0573,0.861,0,0.19,0.647,115.118
Nujabes,"['chillhop', 'downtempo', 'instrumental hip hop', 'japanese chillhop', 'japanese old school hip hop', 'jazz rap']",2005-11-11,Luv(sic.) pt3 (feat. Shing02),64,spotify:track:4xlpJ99yL9xYQtzG6c3hwk,336866,0.866,0.691,5,-4.371,0.0478,0.727,0.503,0.0737,0.87,94.997
Ray Charles,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",2009-06-02,I Can't Stop Loving You,64,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,256120,0.31,0.279,5,-13.552,0.0308,0.815,0,0.318,0.377,79.397
Big Jay McNeely,"['jazz blues', 'jazz saxophone', 'jump blues', 'rhythm and blues']",2009-03-03,There Is Something on Your Mind,56,spotify:track:2zBY88nji53AVJ2kczRvBO,202466,0.463,0.309,3,-8.701,0.12,0.8,1.18e-05,0.201,0.506,52.138
Bird Svensøn,['lo-fi jazzhop'],2023-04-28,My Friends,61,spotify:track:7L6h3WvfPnUnR1lgIftm2m,86998,0.759,0.431,10,-7.474,0.331,0.585,0.446,0.112,0.675,180.14
Nat King Cole,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",2021-02-12,L-O-V-E - 2000 Remaster,62,spotify:track:6OHPdG4tYiHRPUHwf68nRU,153466,0.451,0.187,11,-14.762,0.0928,0.694,0,0.0792,0.728,157.47
Kris Bowers,['modern jazz piano'],2020-12-25,Strange (feat. Hillary Smith),62,spotify:track:2bPWLtJe3v33z1j40sWB8a,198640,0.251,0.15,2,-15.076,0.0342,0.989,0.972,0.113,0.0727,70.453
Tony Bennett,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",2012-11-17,The Way You Look Tonight,62,spotify:track:7yED4n2U8RR5LKZVmisiev,203306,0.421,0.0533,0,-22.052,0.0405,0.946,0.000437,0.131,0.111,111.996
Pretty Lights,"['glitch hop', 'jazztronica', 'livetronica']",2006-10-23,Finally Moving,58,spotify:track:3WS7spXVlbeC5kjePmHMQW,277975,0.735,0.555,1,-8.84,0.0366,0.382,0.856,0.0952,0.523,100.01
Ella Fitzgerald,"['adult standards', 'jazz', 'jazz blues', 'soul', 'swing', 'vocal jazz']",2000-03-07,Cheek To Cheek,63,spotify:track:5TNpCThzzXHEipXGKgNG8T,353266,0.655,0.31,0,-13.4,0.0866,0.573,0,0.119,0.665,121.999
Caravan Palace,"['electro swing', 'nu jazz']",2015-10-16,Wonderland,53,spotify:track:2tzLjiRec9KtzdhgyVYN6Z,190554,0.772,0.796,7,-5.546,0.274,0.313,0.00272,0.0754,0.499,104.013
Norah Jones,"['contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']",2017-04-07,Unchained Melody,62,spotify:track:1ouB8YYzrDL0LqOFvluRVW,170160,0.508,0.245,2,-13.403,0.0323,0.889,0.741,0.144,0.197,66.942
Caravan Palace,"['electro swing', 'nu jazz']",2015-10-16,Aftermath,53,spotify:track:3QuTLjEgI5v5gL7VxoE05e,185869,0.613,0.631,3,-7.731,0.0411,0.232,0.00362,0.284,0.388,140.002
Anita Baker,"['funk', 'neo soul', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",2022-02-14,Giving You the Best That I Got (Single Version),54,spotify:track:3qN37rGyfEs8qnCvRiWEhJ,233973,0.637,0.542,9,-8.173,0.0357,0.765,0,0.302,0.38,105.324
Dr. John,"['blues', 'funk', 'jazz blues', 'louisiana blues', 'modern blues', 'new orleans blues', 'piano blues', 'roots rock', 'soul', 'traditional blues']",2009-11-23,Down in New Orleans,58,spotify:track:4tCdoXt7EiwZZhMevxmY8u,145426,0.697,0.676,0,-5.273,0.0436,0.745,0.000511,0.263,0.705,120.99
Knowsum,"['chillhop', 'jazz boom bap']",2023-05-05,The Hommage,60,spotify:track:6zNwFCceDEZGFEv6s1Itsh,88148,0.659,0.347,1,-11.861,0.0553,0.601,0.938,0.107,0.678,81.02
Bonobo,"['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']",2022-01-14,Rosewood,65,spotify:track:2ZaL63zLMDr6H18El2EIt9,242773,0.757,0.637,10,-9.451,0.0432,0.0668,0.485,0.191,0.429,121.009
GRiZ,"['jamtronica', 'jazztronica', 'livetronica']",2022-12-16,GRiZTRONICS II (Another Level) VIP,54,spotify:track:0D8OdE68Ppw1jXCA2oCQTo,145655,0.518,0.913,0,-1.023,0.229,0.024,0.105,0.337,0.769,148.957
Boney James,"['smooth jazz', 'smooth saxophone']",2009-01-01,"Stop, Look, Listen (To Your Heart)",56,spotify:track:24Wg5AQK6AaNyZBTpL1unQ,296320,0.575,0.494,11,-12.006,0.0346,0.389,0.562,0.0741,0.395,84.909
Bonobo,"['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']",2010-03-29,Kong,64,spotify:track:7Cg3F9ZsZ2TYUnlza49NYh,237826,0.542,0.749,6,-8.333,0.0277,0.173,0.942,0.315,0.674,94.031
Paul Moretti Trio,['background jazz'],2023-04-09,Maybe We Should Dance,60,spotify:track:2DWXx31Eg2vNMTcEVZT9qk,206097,0.468,0.122,6,-17.007,0.0316,0.929,0.727,0.114,0.179,97.432
GRiZ,"['jamtronica', 'jazztronica', 'livetronica']",2022-11-11,MEGAZORD,55,spotify:track:4Iz3e22hTN8B2koCpPuoUD,163764,0.537,0.995,11,0.109,0.449,0.293,0.000115,0.394,0.431,170.177
Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",2012-01-01,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",64,spotify:track:4rrrn8OLrttq7r9RgNXalU,644272,0.194,0.0545,4,-24.877,0.0366,0.983,0.945,0.0551,0.0385,140.966
William Grant Still,"['african-american classical', 'american modern classical', 'early modern classical', 'harlem renaissance']",2019-01-25,"3 Visions: No. 2, Summerland",61,spotify:track:1XJMRdFSgkrmw2cXLJOD0b,293520,0.46,0.00618,6,-28.121,0.0481,0.994,0.89,0.0896,0.086,67.12
Jiří Horák,['neo-classical'],2022-07-15,Hourglass,61,spotify:track:2UscVwaSo0fbaX5QxVgqH8,122125,0.431,0.00807,4,-29.783,0.0459,0.995,0.932,0.112,0.334,77.745
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2021-10-15,Luminous,64,spotify:track:5RWA30VaTsYkFrkzxKL3aK,283280,0.307,0.00229,1,-34.977,0.0519,0.992,0.931,0.098,0.281,67.775
Joep Beving,"['compositional ambient', 'neo-classical']",2021-03-29,Losar,63,spotify:track:0bCSGdS5SRvzoz4IBTD55W,221061,0.305,0.0384,5,-28.605,0.0301,0.961,0.902,0.0886,0.0856,81.917
Gabriel Fauré,"['classical', 'post-romantic era']",2017-02-10,"Après un rêve, Op. 7, No. 1 (Arr. for Cello and Piano)",62,spotify:track:518hKWxnCK1L1fsYRl0OB5,176756,0.186,0.0639,5,-23.374,0.0456,0.989,0.917,0.0953,0.0463,102.639
Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",2014-11-04,A Model of the Universe,66,spotify:track:5ay0cvjtVAbMLOe8gTadFh,172444,0.336,0.044,7,-29.255,0.0456,0.982,0.96,0.221,0.0666,90.243
Philip Glass,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",2016-06-10,"The Hours: An Unwelcome Friend (From ""The Hours"")",61,spotify:track:2GnYCy70I8cR4oEA2wsSDx,256146,0.253,0.00429,7,-36.172,0.0523,0.99,0.912,0.103,0.0368,74.497
Jordane Tumarinson,['neo-classical'],2022-12-16,Sans Regrets,62,spotify:track:4vdzY5DNQGGb3pby9pprKD,141861,0.367,0.0396,8,-24.821,0.0537,0.989,0.937,0.0889,0.0505,70.716
Henrique Oswald,"['brazilian classical', 'latin classical']",2015-10-02,En nacelle,60,spotify:track:35otBCRXC8HdmRqndFStL0,165693,0.429,0.0234,6,-29.753,0.0489,0.995,0.957,0.0962,0.0751,116.163
Treman,['neo-classical'],2023-02-10,Snowed In,61,spotify:track:1spPkmhaejcIpnjmP6nxq3,148500,0.335,0.0798,7,-24.556,0.0393,0.978,0.94,0.107,0.084,82.78
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-16,Nuvole bianche,0,spotify:track:7ErClNXUUyEpIGKUTTosHj,386990,0.391,0.194,8,-21.439,0.0569,0.992,0.918,0.0975,0.0375,105.127
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-02,Nuvole bianche,1,spotify:track:77MaONAC62Rv201tDQ71uo,386990,0.391,0.194,8,-21.439,0.0569,0.992,0.918,0.0975,0.0375,105.127
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-02,Einaudi: Moto Perpetuo,0,spotify:track:50F5EmL7Pcuy4tF51ntvrg,154293,0.2,0.0288,8,-29.752,0.0492,0.864,0.911,0.0904,0.178,154.08
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-02,Atoms,0,spotify:track:6caS9ydq844W3zj34ksVpZ,183955,0.338,0.00384,6,-40.558,0.0657,0.995,0.954,0.112,0.159,68.921
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-16,Le onde,0,spotify:track:6PYXm8lv0m9nGhdx25hKLl,322026,0.444,0.218,2,-23.182,0.0472,0.989,0.89,0.0889,0.0759,105.568
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-02,Einaudi: Ritorno,0,spotify:track:67E6ZLLDsGdhRykPKo7O0x,143600,0.407,0.0233,8,-28.164,0.0588,0.982,0.908,0.0749,0.0514,118.999
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-16,Melodia Africana I,0,spotify:track:0aDUkNqcsoKikcEpTHZ8cr,157723,0.353,0.00632,5,-31.352,0.0773,0.995,0.944,0.0882,0.216,133.504
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-09,Experience,3,spotify:track:0iHW9DzRTqZ7DnxMQWKFSx,312853,0.457,0.474,2,-9.245,0.0324,0.93,0.956,0.0679,0.0381,92.404
Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2023-06-16,Le onde,0,spotify:track:7luNWOLVwd5i6gUxJfXKUw,330450,0.356,0.0821,2,-28.701,0.0635,0.992,0.94,0.074,0.087,119.914
Claude Debussy,"['classical', 'impressionism', 'post-romantic era']",2007-07-31,"Rêverie, L. 68",63,spotify:track:086sjLPEqdKBgTxbTeCLCv,233400,0.25,0.00904,5,-31.617,0.041,0.995,0.922,0.0779,0.083,62.541
Ola Gjeilo,"['21st century classical', 'nordic contemporary classical']",2019-08-23,Still,61,spotify:track:6B0ZlLf0p2s1Lwt3ivAXKy,142333,0.398,0.00209,0,-39.959,0.0444,0.996,0.955,0.0813,0.0971,71.461
James Heather,"['compositional ambient', 'focus', 'neo-classical']",2022-04-22,Ultraviolet,66,spotify:track:26g48sI8nJSWGtLecKZrej,93657,0.248,0.0621,5,-31.174,0.0362,0.988,0.873,0.144,0.0398,68.537
Leo Brouwer,"['classical guitar', 'guitarra clasica', 'latin classical']",2013-09-06,An Idea,60,spotify:track:1PINN6x0Riouab3wPSglpp,158520,0.294,0.00785,4,-29.64,0.0667,0.994,0.956,0.0929,0.173,70.958
Michael Harrison,"['american 21st century classical', 'minimalism', 'xenharmonic']",2011-01-01,Revelation: Music in Pure Intonation: Night Vigil II,56,spotify:track:7HnAXewQTDWHRZ2FNrVlZY,187960,0.329,0.013,9,-33.238,0.0486,0.994,0.919,0.0671,0.285,71.608
Valentin Silvestrov,"['ukrainian classical', 'ukrainian classical piano']",2007-09-14,Stille Musik: 3. Augenblicke der Serenade,60,spotify:track:308fmwi0Y8ULBSzthdhooI,137413,0.16,0.00726,0,-39.362,0.0436,0.971,0.952,0.139,0.0336,86.12
Akira Kosemura,"['compositional ambient', 'j-ambient', 'japanese classical', 'japanese piano']",2023-05-19,Fallen Flowers,63,spotify:track:7AZCidWfobiJzWoxPB67gr,189940,0.586,0.0805,8,-23.081,0.0341,0.987,0.943,0.0948,0.213,112.213
Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",2014-11-04,Chalkboard,67,spotify:track:7bJ6xGa3RG2dQgNiK10uAv,65040,0.432,0.109,9,-15.925,0.0368,0.889,0.772,0.0939,0.0797,92.682
Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",2015-02-23,"Cello Sonata in G Minor, Op. 65: III. Largo",61,spotify:track:3zrcDZ9hPNkZuq20pxPb9o,204520,0.124,0.0103,10,-31.768,0.04,0.983,0.85,0.0988,0.08,84.374
Franz Liszt,"['classical', 'late romantic era']",2011-08-22,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",64,spotify:track:2u9VGZmVz7Rm01SfDgzcfA,293146,0.279,0.0292,8,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732
Frédéric Chopin,"['classical', 'early romantic era', 'polish classical']",2005-01-01,"Nocturne No. 1 In B Flat Minor, Op. 9 No. 1",65,spotify:track:2d6ml9Qkx8r4EjuUyrdpRV,286986,0.261,0.0149,1,-27.528,0.0419,0.992,0.897,0.102,0.0382,75.296
Jacob David,['neo-classical'],2021-03-26,Nederlag,62,spotify:track:2Ibyx9m0rs3MSVWdqaCWkI,137013,0.208,0.0709,5,-32.798,0.0478,0.988,0.964,0.0923,0.174,206.563
Peter Cavallo,['neo-classical'],2019-04-12,Quietly Quietly,62,spotify:track:4WWzf8XjwjnvlCtXBd3y6c,202500,0.323,0.0255,3,-34.641,0.0355,0.994,0.848,0.112,0.198,130.38
Alexis Ffrench,['neo-classical'],2018-11-30,Together At Last,63,spotify:track:2xEVhZew6VihAm4buanz2P,191610,0.433,0.00824,10,-29.236,0.0516,0.995,0.886,0.0742,0.0807,62.597
Peter Sculthorpe,"['australian classical', 'contemporary classical']",2000-01-01,A Little Book of Hours: VI. Singing Sun,60,spotify:track:06vaPTVwFkFxCzmJDXlfx5,103600,0.346,0.00398,10,-44.526,0.0537,0.992,0.878,0.0643,0.318,78.891
Jean-Yves Thibaudet,"['classical piano', 'french classical piano']",2005-01-01,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",56,spotify:track:6QuCKdMsTW8ppnUiFmxJLF,82773,0.217,0.117,3,-21.398,0.0374,0.975,0.911,0.0573,0.0388,46.755
Erland Cooper,['neo-classical'],2022-08-19,Music For Growing Flowers - Pt. 8,61,spotify:track:0fqveSCZR2TqGAtEid72Ua,73678,0.402,0.0275,0,-25.462,0.0686,0.963,0.896,0.125,0.365,76.219
ildio,['neo-classical'],2021-06-11,sahdana,60,spotify:track:7rTV5NBxyhcHbFdzbyLiJf,175279,0.463,0.0402,7,-28.932,0.0423,0.995,0.933,0.115,0.215,68.38
Maurice Ravel,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",2016-01-15,"Ravel: Pavane pour une infante défunte, M. 19",62,spotify:track:3MRQn2RYo2VLYMoStnLRxu,346586,0.491,0.0176,4,-26.911,0.0644,0.994,0.927,0.0985,0.0901,125.793
Edvard Grieg,"['classical', 'late romantic era', 'norwegian classical']",2016-01-08,"Lyric Pieces, Book 5, Op. 54: Nocturne",62,spotify:track:2GJFu2G9fhaYFrOoX9bejs,220773,0.296,0.0435,0,-29.73,0.0411,0.987,0.857,0.0786,0.0302,72.282
Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",2019-03-29,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",65,spotify:track:4SFBV7SRNG2e2kyL1F6kjU,139306,0.221,0.126,0,-25.427,0.0447,0.989,0.897,0.102,0.216,133.63
Francis Poulenc,"['classical', 'early modern classical', 'neoclassicism']",2002-04-15,"Poulenc: Cello Sonata, FP 143: II. Cavatine",59,spotify:track:6tmzIxHREnZzKSDMm6CNNS,386506,0.13,0.00924,6,-27.853,0.0448,0.988,0.909,0.0849,0.0369,77.307
Wolfgang Amadeus Mozart,"['classical', 'classical era']",2001-01-01,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",60,spotify:track:0XkcuWNLacWDwEDmvq4CCy,330000,0.171,0.037,3,-25.191,0.0409,0.991,0.898,0.123,0.037,67.89
Jean-Yves Thibaudet,"['classical piano', 'french classical piano']",2005-01-01,"Dawn - From ""Pride & Prejudice"" Soundtrack",55,spotify:track:0EHJOhOakEiobXo81vegdy,158600,0.332,0.0525,0,-24.1,0.0388,0.991,0.891,0.0683,0.097,78.853
Valentin Silvestrov,"['ukrainian classical', 'ukrainian classical piano']",2011-09-23,Five Pieces For Violin And Piano: I. Elegia (Andante Larghetto),59,spotify:track:1d1FNmfO3dFlH8873yNFX3,179360,0.0694,0.00525,3,-35.45,0.0482,0.972,0.00751,0.0739,0.036,73.566
Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",2014-11-04,Epilogue,64,spotify:track:47DeTufpEGrePu6TaVEuoN,108968,0.252,0.0875,9,-24.711,0.0403,0.989,0.873,0.108,0.126,135.774
Camille Saint-Saëns,"['classical', 'french romanticism', 'late romantic era']",2002-01-01,The Swan,62,spotify:track:1p2KclGv8c1qKPoRq4exKd,174333,0.216,0.149,7,-18.173,0.0402,0.986,0.94,0.0921,0.117,123.201
Gustavo Santaolalla,"['argentine ambient', 'latin classical', 'latin soundtrack', 'orchestral soundtrack', 'soundtrack']",2014-09-29,I Love You Too Much,60,spotify:track:3Za4yViy4wKFEF0gkqCH3j,155320,0.403,0.255,0,-9.601,0.0428,0.854,9.5e-06,0.198,0.21,206.198
Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",2006-05-01,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",61,spotify:track:1v3gGmcneK1QzYyBFiBXG0,301400,0.36,0.00301,6,-35.441,0.0444,0.994,0.897,0.0557,0.18,72.892
Pyotr Ilyich Tchaikovsky,"['classical', 'classical drill', 'late romantic era', 'russian romanticism']",2019-10-18,"Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse",63,spotify:track:1BbQIyPnuhVIlJEqPcY3Ug,141706,0.252,0.0578,1,-26.184,0.0518,0.953,0.0163,0.0721,0.0391,108.013
Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",2004-07-13,"Lo Que Pasó, Pasó",83,spotify:track:26QKsGW4hMuwiEE1ftUMHe,210933,0.819,0.741,8,-6.538,0.0412,0.104,0,0.283,0.84,97.014
Wisin & Yandel,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",2022-12-01,Besos Moja2,86,spotify:track:6OzUIp8KjuwxJnCWkXp1uL,229064,0.736,0.727,5,-4.642,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048
Feid,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",2022-09-14,Normal,88,spotify:track:0T2pB7P1VdXPhLdQZ488uH,171880,0.709,0.56,4,-4.867,0.171,0.034,0,0.315,0.541,170.082
Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']",2022-05-06,La Corriente,83,spotify:track:1797zYiX4cKosMH836X9Gt,198367,0.663,0.786,11,-3.51,0.195,0.229,0,0.219,0.579,196.12
Wisin,"['reggaeton', 'urbano latino']",2023-04-20,MI EXXX,82,spotify:track:5hHzqkPU6TQxWtV2cJqsMp,194470,0.759,0.674,4,-7.259,0.0503,0.0354,0.0697,0.0696,0.34,95.981
Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",2018-12-14,Amanece,85,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,190004,0.79,0.631,8,-5.549,0.0425,0.437,0,0.158,0.889,94.039
